airline_sentiment,is_reply,reply_count,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
negative,FALSE,0,0,Es un desastre el servicio de @Iberia no solo no les importa los pasajeros sino que además esconden información par… https://t.co/L74drk8wLW,,Sat Dec 23 20:24:48 +0000 2017,944665113080008706,,Buenos Aires
neutral,TRUE,0,0,"@TrujaSanginaria @JoanTarda @vueling @Ryanair Bueno, eso lo diras tu xd",,Thu Nov 16 17:20:09 +0000 2017,931210290934542338,,Madrid
positive,FALSE,0,0,"Por primera vez he llegado tarde al mostrador de facturación de un avión. Por suerte, en @Iberia han sido muy amables y me han dejado",,Thu Dec 14 13:10:34 +0000 2017,941294341666099200,,Madrid
negative,TRUE,0,0,"@Iberia Si. Me he comunicado, han sido muy desagradables,echándole la culpa a British Airways,poniendo la escusa de… https://t.co/GppiStyLDa",,Sat Dec 02 02:46:37 +0000 2017,936788665681850368,,Central Time (US & Canada)
negative,TRUE,0,0,@LSDRMS @caravanb0y @easyJet Pues a partir de enero Ryanair lo mismo,,Thu Dec 28 22:09:02 +0000 2017,946503281425166337,,Madrid
negative,FALSE,0,0,"Pero los únicos criticados, difamados  y odiados son los de Aerolineas Argentinas. https://t.co/law7Ohr73F",,Sat Dec 16 12:16:56 +0000 2017,942005619749543936,,Buenos Aires
positive,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/S0r8yxHlqV",,Fri Dec 01 00:49:20 +0000 2017,936396764357292033,,Bogota
neutral,FALSE,0,0,¿? Ryanair vende billetes a cinco euros hasta el jueves https://t.co/DygznObs7t vía @Farodevigo,,Mon Nov 13 08:53:16 +0000 2017,929995569329827840,,Madrid
negative,TRUE,0,0,@SirChandlerBlog Entonces xq en la web de Avianca está Iberia para poner el nro de viajero frecuente?? Y web de Ibe… https://t.co/UOTYQ4emH1,,Mon Nov 06 19:36:35 +0000 2017,927620748683948032,,Buenos Aires
negative,TRUE,0,0,"@noticias_cuatro mientras respeten las horas de descanso y no como alguno en Iberia q...en fin, pero según tanta mi… https://t.co/TQp4LUmyJg",,Sat Nov 04 23:55:30 +0000 2017,926961132341997568,,
negative,FALSE,0,0,"Lo que faltaba, que te cobren por el equipaje de mano. Definitivamente @Ryanair es una compañia a evitar https://t.co/2er8Tfr0wz",,Wed Oct 25 13:34:08 +0000 2017,923180878725083136,,Madrid
negative,TRUE,0,0,"@jaldo1983 Por??
Hay vuelos por 48euros
El airlingus pasan todos de 100 euros
Mejor en Ryanair??",,Thu Nov 23 08:18:21 +0000 2017,933610657303449600,,Madrid
positive,FALSE,0,0,"Tal vez sea la única salida pacifica a.este galimatias iberico : los estados unidos federados de.Iberia, Portugal i… https://t.co/9ysYVIu7bI",,Mon Nov 13 15:32:53 +0000 2017,930096133615030272,,
positive,TRUE,0,0,@cris_tortu @dakar @Iberia @Mitsubishi_ES @BFGoodrichEU @BurgosTur @ASTIntlogistics @Uremovil @karbium Muchos éxito… https://t.co/Ed9VrKyVU7,,Mon Jan 01 23:00:57 +0000 2018,947965901332197376,,Buenos Aires
negative,FALSE,0,0,"24h y 3 llamadas, y sigo sin informacion de @Iberia sobre equipaje perdido el sábado. ""estas cosas pasan"", si; pero… https://t.co/5kz6ynBBm1",,Wed Dec 06 15:01:56 +0000 2017,938423267223883776,,Greenland
neutral,FALSE,0,0,"Palletways Iberia colabora con la Asociación Zuera Solidario – María Pilar Comín Pueyo
https://t.co/7J7ZbfCOts https://t.co/Gm9n1tfsVU",,Wed Nov 22 11:59:21 +0000 2017,933303886403854337,,Madrid
positive,TRUE,0,0,"@Iberia Sí, tengo mi número IB y/o número de tarjeta. En mi reservación y compra registré mi IB. Agradezco la infor… https://t.co/fz5nDt6aKW",,Mon Oct 30 12:19:46 +0000 2017,924974106872897537,,Mexico City
negative,FALSE,0,0,"Llevo 3 intentos para sacar un billete en febrero.
Vuestra pagina da error continuamente cuando intento pagar.
Camb… https://t.co/lRQZi06Ev7",,Sun Nov 26 20:30:13 +0000 2017,934882002976890882,,
neutral,FALSE,0,0,Samsung obsequia a los pasajeros de un vuelo de @Iberia con su Galaxy Note 8 @Iberia https://t.co/qnNURjCOzI https://t.co/7ua2V2B4J4,,Tue Oct 31 07:30:20 +0000 2017,925263655012327424,,Madrid
neutral,TRUE,0,0,@Iberia Mi nombre es Ignacio Domínguez una reserva tiene el localizador S4Q8LJ ( el billete no se llego a emitir y… https://t.co/MSp0MVvoaO,,Fri Dec 29 09:36:18 +0000 2017,946676240857124865,,
neutral,TRUE,0,0,@Ryanair Santa Barbera Alicante.,,Tue Nov 28 08:47:43 +0000 2017,935429990384111616,,
positive,TRUE,0,0,@Iberia @Fjlopezm Faltaría más. Yo también lo celebró con ustedes. Son mi nexo con los buenos ratos vividos en Península. 👏👏,,Thu Dec 14 09:48:35 +0000 2017,941243511873171456,,
negative,TRUE,0,0,@Iberia En una reserva de 3 personas si no pagas 60€ extra por vuelo te asignan asientos SÚPER separados. Llamas pa… https://t.co/cWhHrkmaqB,,Sun Nov 26 09:21:39 +0000 2017,934713754348122112,,Madrid
negative,TRUE,0,0,@MonicaMarful @Iberia Espero que te cumplan ! A mí van más de tres meses sin regresar un reembolso de sus boletos d… https://t.co/pGvKPEMM1F,,Tue Nov 07 18:28:49 +0000 2017,927966082148614145,,
negative,TRUE,0,0,"@CatoMad @Ryanair_ES No no, que no se puede facturar por si se pierde, ryanair no se hace cargo",,Mon Oct 30 10:51:23 +0000 2017,924951860771016705,"Santiago de Compostela, España",Madrid
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/NtDWURuyK0",,Tue Nov 28 11:58:21 +0000 2017,935477962249527296,,Buenos Aires
negative,TRUE,0,0,@Iberia @ASM_oficial @ASM_clientes Gracias por responder @Iberia Ya no sabemos que hacer para que @ASM_oficial haga algo.,,Mon Dec 04 14:43:48 +0000 2017,937693928777805825,,Madrid
negative,FALSE,0,0,Iberia de Madrid a Roma no sirven ni el saludo,,Fri Dec 15 14:28:51 +0000 2017,941676430651461632,,
neutral,FALSE,0,0,Lufthansa destrona a Ryanair y lidera el transporte de pasajeros en Europa https://t.co/0V41yqjco8 https://t.co/q8BonXOnUh,,Tue Nov 28 08:00:08 +0000 2017,935418012949204992,,Madrid
neutral,FALSE,0,0,".@iberia Buenos días, ¿me podrían facilitar un teléfono valido 24h de asistencia en Chile? los publicitados en su web son en dias laborables",,Sat Nov 04 15:48:48 +0000 2017,926838650473553925,,Madrid
negative,FALSE,0,0,La penalización que @AirEuropa e @Iberia tienen en Vigo es inaceptable. Igual les hacía falta la competencia de… https://t.co/iJiaZUBeT8,,Thu Jan 04 22:47:58 +0000 2018,949049795095744512,,Madrid
negative,TRUE,0,0,@SilOsitos @Iberia Que verguenza! Dentro de lo malo quedo en un aeropuerto donde maneja el idioma. Que la puedas abrazar pronto.,,Thu Dec 14 17:26:08 +0000 2017,941358657966673920,,Brasilia
neutral,FALSE,0,0,Muy fan del pasajero polaco que abrió la puerta de emergencia del vuelo de Ryanair porque tenía prisa. Muy surrealista.,,Wed Jan 03 20:30:42 +0000 2018,948652863210840064,,Madrid
positive,FALSE,0,0,"¡Felicidades desde Panamá! Hoy 
@Iberia
 cumple 90 años desde su primer vuelo comercial. #PanamáEspaña https://t.co/7T2A9pHjjx",,Thu Dec 14 16:34:37 +0000 2017,941345695826698240,,Hawaii
neutral,FALSE,0,0,"La Noticias, con Karla Iberia: Programa del 2 de enero de 2018 https://t.co/hiOsmH7Yoq",,Tue Jan 02 22:42:05 +0000 2018,948323537609199616,,Mexico City
positive,TRUE,0,0,@Iberia GRACIAS!,,Thu Oct 26 14:32:09 +0000 2017,923557869814824960,,Tokyo
neutral,FALSE,0,0,Ryanair se suma a la puja por la austriaca Niki https://t.co/fzc8OO302U vía @expansioncomm,,Sat Dec 16 10:50:40 +0000 2017,941983912494075905,,Madrid
negative,TRUE,0,0,@cyberquini @Gemi1978 @lorenzo99 @AirEuropa @Ryanair @Ryanair_ES @ValeYellow46 No pelearse... el avión si se estrel… https://t.co/DjORiNxvz8,,Mon Dec 04 18:00:10 +0000 2017,937743344620490755,,
negative,TRUE,0,0,@SirChandlerBlog @InfoViajera @PromosaereasAR Gente.. Me podrán ayudar? No puedo desde hace unos días comprar equip… https://t.co/ynMly0Pe1u,,Tue Dec 12 19:53:28 +0000 2017,940670960369324033,,
neutral,TRUE,0,0,"@Aidalai_Lama Unas cuantas xd, pero en dos días te lo aprendes. Y lo de viajar, pues con Ryanair y con 20 eurotitos… https://t.co/mzntiAAsTf",,Sat Dec 16 02:17:07 +0000 2017,941854671177768960,,Ljubljana
neutral,TRUE,0,0,"@Chaski_urbano @IsidroRunninges @maratest Ayer hice ese tramo (Iberia, rodear Parc Nou, Damm) y a mí se me hace bas… https://t.co/LT57OxGOSF",,Thu Nov 23 08:41:01 +0000 2017,933616363284914176,,Madrid
positive,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/lAIKH4VPBt",,Wed Nov 22 17:29:45 +0000 2017,933387036429602823,,
negative,TRUE,0,0,@alnaviocom @AlbertoRavell Vine con Iberia desde Venezuela a Oporto solo permiten 1 maleta de 23k pesaba 24 y por e… https://t.co/qPBhsBauwR,,Wed Nov 22 09:27:27 +0000 2017,933265663128494081,,Caracas
negative,TRUE,0,0,@Iberia Aterriza a las 21:37 (porque llegáis con retraso vosotros a Madrid). Y el vuelo de enlace sale a las 21:53… https://t.co/L570HOblcK,,Wed Jan 03 21:03:19 +0000 2018,948661072810176515,"Torrelavega, España",Amsterdam
negative,TRUE,0,0,@JenHerranz @Ryanair_ES A ver si se les cae la cara de vergüenza.  Mi último vuelo lo compré en Iberia y me salió m… https://t.co/55Q72CjaCo,,Thu Jan 04 08:47:50 +0000 2018,948838371249545216,,
neutral,FALSE,0,0,"Exacto. Se sabe que eso es así? Se hace algo por impedirlo? Sólo preguntamos, @iberia. Gracias por su amabilidad. https://t.co/ob3XiTuVEs",,Thu Nov 23 11:10:20 +0000 2017,933653942176747520,,Pacific Time (US & Canada)
positive,TRUE,0,0,@Ryanair_ES @Ryanair Me encanta viajar y a mi pareja también... y aún no tengo regalo de reyes...y me sacarías del apuro #Ryanair 😓,,Mon Dec 18 14:06:48 +0000 2017,942758044496289793,,
negative,TRUE,0,0,@Ryanair_ES  menudo cachondeo tenéis montado con las cancelaciones. Me parece lamentable. Mi familia no podrá venir… https://t.co/ILEjIyjN2g,,Thu Nov 16 11:30:01 +0000 2017,931122179416248320,,Pacific Time (US & Canada)
positive,FALSE,0,0,"RT speedbird020 ""RT PikerPilot: Todos deberíamos tener una vargas_ynes en nuestra vida, yo soy afortunado. Gracias… https://t.co/T0aOqifTr3",,Fri Dec 29 02:33:13 +0000 2017,946569765203660800,,Casablanca
negative,FALSE,0,0,El personal de tierra de Ryanair en España convoca huelga el próximo día 30 de diciembre https://t.co/KHT3zGEG86,,Thu Dec 14 07:39:14 +0000 2017,941210961058377728,,
negative,TRUE,0,0,@Iberia @iberia gracias por la respuesta. No he obtenido la misma a mi reclamación formulada. Perdimos el vuelo gra… https://t.co/sfXYmRHxmb,,Fri Dec 15 21:36:47 +0000 2017,941784125584887809,,Athens
neutral,FALSE,0,0,RT: unionradionet :Ryanair reconocerá a los sindicatos de pilotos para evitar huelgas https://t.co/cRgafos3Ax https://t.co/ybDFpla5Sp,,Fri Dec 15 11:33:20 +0000 2017,941632260796764160,,
neutral,TRUE,0,0,@Iberia Gracias por contestar.,,Tue Jan 02 18:09:57 +0000 2018,948255052950593536,,Greenland
neutral,TRUE,0,0,"@Iberia Si me comuniqué el lunes en su momento, me dijeron que comprara el billete en Iberia por internet, que se agotaban",,Wed Dec 13 07:48:09 +0000 2017,940850815174094848,,
negative,TRUE,0,0,@Iberia FYI: Pasa también desde la web. https://t.co/5p2iM8Fvkl,,Thu Dec 14 08:09:04 +0000 2017,941218469718175744,,Madrid
neutral,TRUE,0,0,@Iberia ayer me abrieron la maleta y me robaron 250€ en el vuelo IB3707 Napoles-Madrid tras obligarme a facturar. Habrá alguna cámara?,,Mon Oct 30 16:52:01 +0000 2017,925042620426018822,,
neutral,FALSE,0,0,"En puesto #2 
Airbus A330 de Iberia EC-MMG 
En final corto a la pista 02 
Foto tomada desde… https://t.co/ibSkEjBB8j",,Mon Jan 01 06:31:49 +0000 2018,947716976310235137,,Central America
negative,TRUE,0,0,"@Iberia ya pero es q eso mismo me dijisteis hace una semana y nada. En serio, hace q te plantees volar en otra cia.",,Sun Nov 26 17:58:20 +0000 2017,934843779772768258,,
negative,TRUE,0,0,"@Iberia El caso es que ya he comprado el nuevo billete y me han liquidado, además de la penalización de 45€, 18€ má… https://t.co/Blb5yvpcMv",,Fri Dec 29 23:32:07 +0000 2017,946886577694920704,,Hawaii
negative,FALSE,0,0,"Pésimo servicio al cliente el de @Iberia en Barajas, tuve un problema con una compra que realicé en su página web y… https://t.co/ckt2ef01GU",,Thu Jan 04 06:41:13 +0000 2018,948806507046555649,,Bogota
neutral,FALSE,0,0,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/9Bc5LLCxV3,,Mon Dec 04 17:04:03 +0000 2017,937729223040667648,,
negative,FALSE,0,0,#iberiaexpress #engaño #tarifasbajas #Iberia encuentras #vuelobarato. No se acepta tarjeta. Pones otra tarjeta y la… https://t.co/mbBmkewSF9,,Wed Dec 27 16:30:53 +0000 2017,946055796546265089,"Madrid, Comunidad de Madrid",Madrid
positive,FALSE,0,0,"""Hoy hace 90 años que Iberia levantó el vuelo y unió Madrid y Barcelona"" by El País via Últimas noticias | EL PAÍS https://t.co/lRhuXxcFdG",,Thu Dec 14 11:56:10 +0000 2017,941275618204938240,,Dublin
neutral,TRUE,0,0,"@Iberia hola, necesito su ayuda para el cambio de fecha de un pasaje 😩😩",,Thu Oct 26 11:43:53 +0000 2017,923515521429065729,,Lima
neutral,FALSE,0,0,No habrá vuelos a Madrid pero si al norte de España. Garcia-Legaz se reunirá con el pte de Ryanair y espera contar… https://t.co/4kRfAWED5q,,Mon Jan 08 14:02:14 +0000 2018,950367041277583360,"Murcia, España",
neutral,TRUE,0,0,@JoanmiMmc @Xunta @Ryanair @Ryanair_ES @infoSCQ @iberiaexpress @PazodeRaxoi @martinhonoriega @nikoxpress… https://t.co/dPkNpQvpCc,,Mon Nov 27 14:22:15 +0000 2017,935151791020433408,,Madrid
neutral,TRUE,0,0,@Ryanair Madrid,,Tue Nov 28 09:32:26 +0000 2017,935441244100218880,,
neutral,TRUE,0,0,@Iberia #HolaColombia me encantaría volver a ese país de hermosos paisajes y gente cálida y amable.,,Tue Nov 07 18:27:04 +0000 2017,927965641428135937,,Caracas
negative,FALSE,0,0,Oleada de huelgas en Ryanair estas Navidades https://t.co/ytuqRxo1uR,,Sat Dec 16 20:11:49 +0000 2017,942125130569928704,,Madrid
positive,FALSE,0,0,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/ktpbS2RSx7,,Tue Dec 12 23:48:18 +0000 2017,940730058498551808,,Madrid
positive,FALSE,0,0,LO QUIEROOOO https://t.co/KtmoCr7UX7,,Thu Dec 28 13:58:14 +0000 2017,946379769729429504,,Brasilia
positive,FALSE,0,0,Hay vuelos baratísimos de Ryanair en enero. No me puedo ir porque la universidad me oprime y no tengo descanso just… https://t.co/Qr4rNHNjwl,,Tue Nov 21 21:03:48 +0000 2017,933078514844217345,"Aix-en-Provence, Francia",Madrid
negative,TRUE,0,0,@magrinday @SindyTakanashi @swaagbread @Ryanair_ES Por que se tiene que hacer responsable una persona amiga de la r… https://t.co/DJTae9TY6j,,Tue Dec 12 15:07:31 +0000 2017,940599000599851008,,Pacific Time (US & Canada)
positive,FALSE,0,0,Ryanair cede ante sus pilotos y reconocerá a los sindicatos:  Leer https://t.co/aRSgJ0BewF https://t.co/6Axh7zGmy9,,Fri Dec 15 09:39:06 +0000 2017,941603512021946368,,Madrid
negative,TRUE,0,0,"@Iberia es una cadorna. Abajo dijeron q SI teníamos comida. Y arriba del avión nos dicen q NO.
Malísimo el servicio.",,Wed Nov 22 16:03:18 +0000 2017,933365278481645568,"Buenos Aires, Argentina",Santiago
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/JWGnwGifrL",,Mon Dec 04 10:19:16 +0000 2017,937627357451640832,,Bogota
positive,TRUE,0,0,"@Iberia Ahora mismo os mando DM, Gracias!",,Tue Dec 26 11:28:27 +0000 2017,945617300727660546,,Madrid
neutral,TRUE,0,0,@albertosuarez15 Ryanair 73 aprox volando sábado-lunes y ALSA 88€ viernes-Domingo 🤷🏼‍♀️,,Thu Jan 04 21:40:02 +0000 2018,949032701314633730,,Madrid
negative,FALSE,0,0,"Japón Directo, vuelo con IBERIA a Tokyo, 10 días desde 2.990€ Tax Incl. https://t.co/n1syBdfIUs",,Sun Dec 31 09:22:49 +0000 2017,947397619755700224,,Madrid
neutral,TRUE,0,0,@CunadoDeTuiter Seguro que cambian el número de emergencias por el 1O. Y todo para putear a los turistas del resto de Iberia.,,Thu Dec 21 21:14:29 +0000 2017,943952838538997760,,Pacific Time (US & Canada)
negative,FALSE,0,0,Iberia Express lanza 5.000 billetes a 5 euros https://t.co/x9B1JJRpKx,,Wed Nov 29 23:09:24 +0000 2017,936009224714366976,,Pacific Time (US & Canada)
negative,TRUE,0,0,"@a_urizio @marregui Son los mismos que se robaron la empresa en el 2001, no es casualidad para los empleados de Aerolineas hablar de Iberia",,Thu Nov 30 19:39:31 +0000 2017,936318794846392320,,
neutral,FALSE,0,0,Alguien que haya volado en Ryanair en los últimos 2 meses puede confirmarme si es cierto que ahora permiten llevar… https://t.co/hWGnWzQsDV,,Mon Nov 27 20:21:21 +0000 2017,935242159606910982,,Madrid
negative,FALSE,0,0,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/LPXlBliga1",,Fri Dec 29 17:22:08 +0000 2017,946793470794125312,,Bogota
negative,TRUE,0,0,"@OnlyRosa @Iberia @Argi333Argi @SamsungEspana El tongazo es la bandera esa que tienes puesta de perfil , eso si es un TONGAZO",,Fri Oct 27 21:27:14 +0000 2017,924024718004490241,,
negative,FALSE,0,0,"O tempora, o mores!

Que ahora nos tenemos que conformar con una vulgar rifa estilo Ryanair... https://t.co/rV1WuRWrOP",,Mon Nov 20 19:42:55 +0000 2017,932695772948238336,"Láncara, España",Madrid
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/q6Db8Mz1cK",,Thu Nov 16 16:06:09 +0000 2017,931191670787502081,,Buenos Aires
negative,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/yiAjjUNCR0",,Thu Nov 23 01:45:16 +0000 2017,933511737743208449,,Bogota
neutral,TRUE,0,0,@Qukika @Carlos__HU @JohnnyBasstard @kurioso Yo siempre que me he sentado en salida de emergencia me han preguntado… https://t.co/MPozoYFULE,,Tue Nov 14 19:30:06 +0000 2017,930518218770444290,,Madrid
negative,TRUE,0,0,"@Iberia Además, he intentado hacer d nuevo la compracon otra tarjeta y no me lo permite aunq en la tarjeta tenga di… https://t.co/ik1qsMfrrE",,Sat Nov 25 10:22:08 +0000 2017,934366584910512128,,
neutral,FALSE,0,0,Estos son los #requisitos básicos exigidos por la aerolínea #Iberia para su tripulación de cabina: https://t.co/mQKnQuyAJP,,Fri Dec 29 11:10:08 +0000 2017,946699854033641472,,Pacific Time (US & Canada)
neutral,FALSE,0,0,Tendréis que mejorar las infraestructuras porque os va a llegar mucho más turismo desde Cataluña y en especial desd… https://t.co/P85ucR6lZt,,Fri Oct 27 13:10:38 +0000 2017,923899742442180608,,Greenland
negative,TRUE,0,0,@isaacfcorrales Pues el año pasado debí coger unos 30 vuelos de Ryanair sin exagerar y nunca hicieron eso.,,Wed Dec 06 13:06:02 +0000 2017,938394100583235584,,Madrid
neutral,FALSE,0,0,📹 frikiskrew: Ocurrió hace poquito en un vuelo de Ryanair entre Londres y Málaga. Allí un pasajero... https://t.co/OFnJV9s700,,Thu Jan 04 13:47:14 +0000 2018,948913715889561601,,Mexico City
negative,TRUE,0,0,"@Iberia No consigo cambiar el menú de mi reserva, ¿qué puedo hacer? Gracias :)",,Tue Nov 28 09:39:06 +0000 2017,935442919061905408,,Madrid
negative,TRUE,0,0,@jmcouceiro @Ryanair si queríais joderle un poco más haberlo puesto en el 23F...,,Sun Dec 17 13:26:02 +0000 2017,942385398445199361,,Hawaii
negative,FALSE,0,0,Un pasajero ha provocado que el vuelo IB6888 entre Shanghái y Madrid haya declarado una emergencia y haya regresado… https://t.co/eg4cl4Fy67,,Mon Dec 18 15:37:14 +0000 2017,942780805511655425,,Beijing
negative,FALSE,0,0,¿ @Ryanair_ES @Ryanair cómo puedo saber si mi vuelo del 20/12 se ha cancelado debido a la huelga?,,Mon Dec 18 12:27:49 +0000 2017,942733136630251521,,
negative,TRUE,0,0,@IberiaPromos @Iberia comentarles q su página web apartado puntos avios tramitacion reservas no funciona correctame… https://t.co/lB9vOyTqKE,,Tue Dec 05 22:35:54 +0000 2017,938175121604440066,,
negative,TRUE,0,0,"@TanaFlying Y la idea es poner al usuario/gente en contra, simple qué casualidad lo de level e Iberia, qué loco...",,Tue Nov 28 22:53:34 +0000 2017,935642854680154113,,Buenos Aires
neutral,FALSE,0,0,Ryanair obligará a los andaluces a facturar el duende https://t.co/8CIarRl4K0 #DíaDelFlamenco https://t.co/73UzRdTCO9,,Thu Nov 16 20:52:31 +0000 2017,931263737754828800,,Madrid
negative,FALSE,0,0,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/4CqmVG4exg",,Sat Dec 30 14:06:14 +0000 2017,947106559280205826,,Pacific Time (US & Canada)
neutral,TRUE,0,0,"@danaed5 @Yosa999 Ryanair de Moscú a Londres, no sé, piénsenlo.",,Fri Dec 15 02:33:15 +0000 2017,941496346271535104,,Mexico City
negative,FALSE,0,0,Así se bajó un pasajero de RyanAir harto de esperar para desembarcar https://t.co/VR8DYX5HVm #ALT1040 #Hipertextual… https://t.co/HhFK6CXGR7,,Thu Jan 04 08:09:44 +0000 2018,948828781313130496,,Monterrey
negative,FALSE,0,0,Las nuevas conexiones veraniegas de Iberia Express https://t.co/QnGvwz11JD https://t.co/URhtTKOEou,,Sat Dec 16 20:21:20 +0000 2017,942127524556963841,,Madrid
neutral,FALSE,0,0,Iberia y Air Europa lanzan sus rebajas con vuelos a Europa https://t.co/S1ejFhkgvm @IberiaPromos @AirEuropa https://t.co/2Swm0ZrFJh,,Mon Jan 08 16:50:32 +0000 2018,950409396638580736,"Mar del Plata, Argentina",Buenos Aires
negative,FALSE,0,0,Odio Iberia express.,,Fri Nov 17 06:07:34 +0000 2017,931403420346527746,,Greenland
negative,TRUE,0,0,@ministerioint @gobiernoespa es normal que la @policia del @aena @AeropuertoBCN DESTRUYA pasaportes de ciudadanos e… https://t.co/7l1ReW0pxK,,Fri Dec 15 14:37:05 +0000 2017,941678504210558978,,
positive,TRUE,0,0,"@Iberia Si, gracias.
El vuelo ha ido bien y si bien hemos llegado con un ligero retraso todo lo demás perfecto.",,Mon Nov 20 19:28:28 +0000 2017,932692134205050885,,Europe/Madrid
neutral,TRUE,0,0,"@Iberia Hola.Consulta, es posible pagar con tarjeta de débito en Chile una reserva? O de manera presencial con tarjeta de débito en Santiago",,Tue Nov 07 11:58:32 +0000 2017,927867865449091073,,Santiago
negative,TRUE,0,0,@vei @OrbitaCarpeDiem @CNICatalunya También hay demanda a Santo Domingo desde Berlín y no hay vuelo directo. Por qu… https://t.co/dCqjqpvRGk,,Tue Dec 12 15:20:07 +0000 2017,940602168318611456,,Athens
negative,TRUE,0,0,@Iberia Hola @iberia anteriormente les he dado mi código PIR y siguen sin darme una solución a su mal trabajo. CERO… https://t.co/DAsTGGCeSk,,Tue Dec 26 03:43:15 +0000 2017,945500228647399424,,Pacific Time (US & Canada)
negative,TRUE,0,0,"@MarceOzz @Iberia Yo llegue a hacer el check in y no estaba registrada en el vuelo, cuando hacía 6 meses que estaba… https://t.co/bQJL111wju",,Sun Dec 24 15:04:13 +0000 2017,944946824674193408,,Santiago
negative,FALSE,0,0,hola @Iberia ¿porque tienes paquetes individuales en vez de botellas de jabón normales? tan derrochador https://t.co/S4ede0WSWS,,Fri Dec 29 17:21:03 +0000 2017,946793198978027522,,Atlantic Time (Canada)
neutral,TRUE,0,0,@enmachuk Mucho currar en Alemañia y mucho capitalismo pero nos movemos en Ryanair...,,Mon Nov 27 07:12:05 +0000 2017,935043533752455168,,Madrid
negative,TRUE,0,0,"@Iberia el peor servicio de atención al cliente que vi en mi vida, ni Ryanair. No solo se cargaron mi maleta y por… https://t.co/5e7HYwjaLq",,Thu Jan 04 08:40:02 +0000 2018,948836405236596736,,
positive,TRUE,0,0,@Iberia #HolaColombia 🇨🇴 soy de Colombia y me encantaría viajar a España 🇪🇸!,,Tue Nov 07 22:04:09 +0000 2017,928020273743499264,,Eastern Time (US & Canada)
positive,TRUE,0,0,@bufetalmeida @crpandemonium Es más barato ir a Bélgica con RyanAir que a Logroño,,Tue Nov 07 15:21:35 +0000 2017,927918964046487553,,
positive,FALSE,0,0,Lo mejor del viaje de Buenos Aires a Madrid fue toparme entre las sugerencias discográficas de #Iberia con el gran… https://t.co/4vc2pORckQ,,Tue Dec 26 11:46:29 +0000 2017,945621835529539584,,Buenos Aires
negative,FALSE,0,0,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/X7ZWwQMDhB",,Tue Nov 28 21:06:17 +0000 2017,935615854946979842,,Buenos Aires
negative,FALSE,0,0,"Ryanair y Vueling, a la cabeza de los retrasos en los aeropuertos españoles https://t.co/MQEAY757lL vía @la_opinion",,Tue Dec 19 14:57:03 +0000 2017,943133079073411073,,London
negative,TRUE,0,0,"@Iberia gracias a vuestra inutilidad volvere a facebook, tendre Instagram para que el mundo sepa lo inutiles que son",,Tue Oct 31 08:59:31 +0000 2017,925286097877381120,,
positive,TRUE,0,0,@Aeromexico Ninguno xq se retrasan sus vuelos mejor viajo x @Iberia,,Fri Dec 01 14:39:14 +0000 2017,936605613290799104,,
negative,TRUE,0,0,@RealOviedo Ya no llegue iberia y su vuelo de mas de 15 hrs de la cd de mexico ptmdr...,,Sun Nov 05 11:04:49 +0000 2017,927129570263945216,,
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/p3DkziKLxT",,Mon Nov 27 03:44:02 +0000 2017,934991177278992384,,Buenos Aires
positive,TRUE,0,0,@Iberia #HolaArgentina  seré el ganador @Iberia  me tengo una fe bárbara!!,,Sun Nov 05 01:55:17 +0000 2017,926991275831779328,,Brasilia
positive,TRUE,0,0,@Iberia @Iberia #HolaArgentina. Me gusta volar por Iberia.,,Thu Nov 02 22:48:13 +0000 2017,926219423912022016,,
negative,FALSE,0,0,2017: el año en que Ryanair se lio con las vacaciones de los pilotos https://t.co/qd1qpYlH2e https://t.co/NLuWNzaJa9,,Fri Dec 29 14:10:05 +0000 2017,946745139187220481,,
